C_Municipality_ID[Name],Name,Postal,Description
Naucalpan de Juárez,LA CUESTA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA HIEDRA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA ROSA,55216,Naucalpan de Juárez
Naucalpan de Juárez,OCOTITOS,53216,Naucalpan de Juárez
Naucalpan de Juárez,PEÑITAS,53216,Naucalpan de Juárez
Naucalpan de Juárez,PUENTE DE PIEDRA,53216,Naucalpan de Juárez
Naucalpan de Juárez,RINCON VERDE 2DA SECC,53219,Naucalpan de Juárez
Naucalpan de Juárez,SANTIAGO TEPATLAXCO,53216,Naucalpan de Juárez
Naucalpan de Juárez,BUENAVISTA,53216,Naucalpan de Juárez
Naucalpan de Juárez,CENTRO,53216,Naucalpan de Juárez
Naucalpan de Juárez,CORDOBA,53216,Naucalpan de Juárez
Naucalpan de Juárez,ESCALERA,53216,Naucalpan de Juárez
Naucalpan de Juárez,ESCOBAL,53216,Naucalpan de Juárez
Naucalpan de Juárez,JUAN GOMEZ,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA ERA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA HIEDRA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA LOMITA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA NOPALERA,53216,Naucalpan de Juárez
Naucalpan de Juárez,LA ROSA,55216,Naucalpan de Juárez
Naucalpan de Juárez,LAS CRUCES,53216,Naucalpan de Juárez
Naucalpan de Juárez,MONTE,53216,Naucalpan de Juárez
Naucalpan de Juárez,MONTE,53216,Naucalpan de Juárez
Naucalpan de Juárez,PALACIO,53216,Naucalpan de Juárez
Naucalpan de Juárez,POCITO,53216,Naucalpan de Juárez
Naucalpan de Juárez,PUENTE DE PIEDRA,53216,Naucalpan de Juárez
Naucalpan de Juárez,RANCHO VIEJO,53216,Naucalpan de Juárez
Naucalpan de Juárez,SHIDO,53216,Naucalpan de Juárez
Naucalpan de Juárez,TEPECIL,53216,Naucalpan de Juárez
Naucalpan de Juárez,TINGUILLOS,53216,Naucalpan de Juárez
Naucalpan de Juárez,COLINAS DE SAN MATEO,53218,Naucalpan de Juárez
Naucalpan de Juárez,COLINAS DE SAN MATEO,53218,Naucalpan de Juárez
Naucalpan de Juárez,HORNOS LA PRESA,53217,Naucalpan de Juárez
Naucalpan de Juárez,LA PALMA,53217,Naucalpan de Juárez
Naucalpan de Juárez,LA PRESA,53217,Naucalpan de Juárez
Naucalpan de Juárez,LAS ARBOLEDAS,53217,Naucalpan de Juárez
Naucalpan de Juárez,RANCHO COLORADO,53220,Naucalpan de Juárez
Naucalpan de Juárez,COLINAS DE SAN MATEO,53218,Naucalpan de Juárez
Naucalpan de Juárez,CASAS VIEJAS LA ERA,53215,Naucalpan de Juárez
Naucalpan de Juárez,COLINAS DE SAN MATEO,53218,Naucalpan de Juárez
Naucalpan de Juárez,LA BARRANQUILLA,53215,Naucalpan de Juárez
Naucalpan de Juárez,LA HUERTA SAN MATEO,53220,Naucalpan de Juárez
Naucalpan de Juárez,CUMBRES DE SAN MATEO,53210,Naucalpan de Juárez
Naucalpan de Juárez,PEDREGAL DE SAN MATEO,53220,Naucalpan de Juárez
Naucalpan de Juárez,RINCONADA SAN MATEO,53200,Naucalpan de Juárez
Naucalpan de Juárez,SAN MATEO NOPALA,53220,Naucalpan de Juárez
Naucalpan de Juárez,SAN MATEO NOPALA SUR,53227,Naucalpan de Juárez
Naucalpan de Juárez,CUMBRES DE SAN MATEO,53210,Naucalpan de Juárez
Naucalpan de Juárez,RESIDENCIAL SAN MATEO,53227,Naucalpan de Juárez
Naucalpan de Juárez,SAN MATEO NOPALA SUR,53227,Naucalpan de Juárez
Naucalpan de Juárez,GREEN HILLS,53250,Naucalpan de Juárez
Naucalpan de Juárez,GREEN HILLS,53250,Naucalpan de Juárez
Naucalpan de Juárez,IZCALLI SAN MATEO,53227,Naucalpan de Juárez
Naucalpan de Juárez,LA PALMA,53250,Naucalpan de Juárez
Naucalpan de Juárez,LOMAS VERDES 3RA SECC,53125,Naucalpan de Juárez
Naucalpan de Juárez,LOMAS VERDES 3RA SECC,53125,Naucalpan de Juárez
Naucalpan de Juárez,PREDIO LAS COLONIAS,53688,Naucalpan de Juárez
Naucalpan de Juárez,JARDINES DE SATELITE,53129,Naucalpan de Juárez
Naucalpan de Juárez,RINCON GUADALUPANO,53250,Naucalpan de Juárez
Naucalpan de Juárez,SANTIAGO OCCIPACO,53250,Naucalpan de Juárez
Naucalpan de Juárez,U MILITAR,53250,Naucalpan de Juárez
Naucalpan de Juárez,LOS ALAMOS,53230,Naucalpan de Juárez
Naucalpan de Juárez,LOS PARQUES,53230,Naucalpan de Juárez
Naucalpan de Juárez,SANTIAGO OCCIPACO,53250,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,LA FLORIDA,53160,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,EX - HACIENDA DE CRISTO,53138,Naucalpan de Juárez
Naucalpan de Juárez,JARDINES DE LA FLORIDA,53130,Naucalpan de Juárez
Naucalpan de Juárez,JARDINES DE LA FLORIDA,53130,Naucalpan de Juárez
Naucalpan de Juárez,LA FLORIDA,53160,Naucalpan de Juárez
Naucalpan de Juárez,EX - HACIENDA DE CRISTO,53138,Naucalpan de Juárez
Naucalpan de Juárez,JARDINES DE LA FLORIDA,53130,Naucalpan de Juárez
Naucalpan de Juárez,LA FLORIDA,53160,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naucalpan de Juárez,CIUDAD SATELITE,53100,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naucalpan de Juárez,BOULEVARES,53140,Naucalpan de Juárez
Naupan,METZTLA ARRIBA,73140,Naupan
Naupan,TLAXPANALOYA,73140,Naupan
Naupan,TLAXITINCO,73140,Naupan
Naupan,MEXTLA ABAJO,73140,Naupan
Naupan,HUEYINAUPAN,73140,Naupan
Naupan,NAUPAN,73140,Naupan
Naupan,TLAXPANALOYA,73140,Naupan
Naupan,CUHEYATLA,73140,Naupan
Naupan,ICZOTITLA,73140,Naupan
Naupan,CHACHAHUANTLA,73140,Naupan
Nautla,DEPORTIVA,93800,Nautla
Nautla,CUATRO CAMINOS,93800,Nautla
Nautla,LAS GARDENIAS,93800,Nautla
Nautla,JUAN MARIA IGLESIAS,93800,Nautla
Nautla,EMILIANO ZAPATA,93800,Nautla
Nautla,CENTRO,93800,Nautla
Nautla,BOCANEGRA,93800,Nautla
Nautla,LAS GARDENIAS,93800,Nautla
Nautla,LA BOQUITA,93800,Nautla
Nautla,DEL SAPO,93800,Nautla
Nautla,CENTRO,93800,Nautla
Nautla,CAMINO REAL,93800,Nautla
Nautla,AMPL CAMINO REAL,93800,Nautla
Nautla,LA UNION,93808,Nautla
Nautla,LA MARTINICA,93816,Nautla
Nautla,EL MIRADOR,93830,Nautla
Nautla,ADALBERTO TEJEDA,93816,Nautla
Nautla,EL CIERVO,93816,Nautla
Nautla,ISLA DE CHAPACHAPA,93800,Nautla
Nautla,FINCA DOÑA AMADEA,93815,Nautla
Nautla,EL RAUDALITO,93815,Nautla
Nautla,EL RAUDAL,93815,Nautla
Nautla,DEPORTIVA,93815,Nautla
Nautla,BARRA DE PALMAS,93815,Nautla
Nautla,BARRA 2000 O AMPL BARRA DE PALMAS,93825,Nautla
Nautla,PLAYA MAR,93800,Nautla
Nautla,JICALTEPEC,93808,Nautla
Nautla,NAUHTLAN,93800,Nautla
Nautla,EMILIANO ZAPATA,93800,Nautla
Nauzontla,1A SECCION CUAUTAPEHUAL DE BENITO JUAREZ,73557,Nauzontla
Nauzontla,NAUZONTLA,73550,Nauzontla
Nauzontla,SAN RAFAEL AXOLOTA,73550,Nauzontla
Nauzontla,TALCHICHIL,73550,Nauzontla
Nauzontla,TOLAPA,73550,Nauzontla
Nauzontla,CUAUTAPEHUAL DE BENITO JUAREZ,73557,Nauzontla
Nauzontla,2A SECCION CUAUTAPEHUAL DE BENITO JUAREZ,73557,Nauzontla
Nava,CAMPESTRE SAN AGUSTIN,26183,Nava
Nava,LAS TORRES,26174,Nava
Nava,INDEPENDENCIA,26174,Nava
Nava,20 DE NOVIEMBRE,26174,Nava
Nava,PROGRESO,26174,Nava
Nava,CENTRO,26170,Nava
Nava,LUIS DONALDO COLOSIO,26175,Nava
Nava,LOS MANANTIALES,26175,Nava
Nava,EL NOGALAR,26172,Nava
Nava,CENTRO,26170,Nava
Nava,2 DE AGOSTO,26176,Nava
Nava,CAMINO REAL,26176,Nava
Nava,2 DE AGOSTO,26176,Nava
Nava,SUTERM,26174,Nava
Nava,INFONAVIT,26170,Nava
Nava,CENTRO,26170,Nava
Nava,2 DE AGOSTO,26176,Nava
Nava,LAZARO CARDENAS,26174,Nava
Nava,LA SAUCEDA,26170,Nava
Nava,HOMERO VALADEZ,26170,Nava
Nava,CENTRO,26170,Nava
Nava,CAMPESTRE LA SAUCEDA,26170,Nava
Nava,ARNOLDO GUARDIOLA GONZALEZ,26170,Nava
Nava,20 DE NOVIEMBRE,26174,Nava
Nava,MISION SAN ANDRES,26170,Nava
Nava,LAZARO CARDENAS,26174,Nava
Nava,CENTRO,26170,Nava
Nava,20 DE NOVIEMBRE,26174,Nava
Nava,SUTERM,26174,Nava
Nava,JUAN ANTONIO OSUNA CARDENAS,26173,Nava
Nava,DEL VALLE,26177,Nava
Nava,LAZARO CARDENAS,26174,Nava
Nava,CENTRO,26170,Nava
Nava,BOSQUES DE RIO ESCONDIDO,26172,Nava
Nava,BOSQUES DE RIO ESCONDIDO,26172,Nava
Nava,EL ENCINO,26172,Nava
Nava,CHAMIZAL,26172,Nava
Nava,BOSQUES DE RIO ESCONDIDO,26172,Nava
Nava,VENUSTIANO CARRANZA SECTOR AEROPUERTO,26183,Nava
Nava,VENUSTIANO CARRANZA,26183,Nava
Nava,SAN RAMON,26090,Nava
Nava,PLAN DE AYALA,26183,Nava
Nava,LOS DOCTORES,26094,Nava
Nava,DEL CAP,26094,Nava
Nava,CAMPESTRE SAN AGUSTIN,26183,Nava
Nava,VENUSTIANO CARRANZA SECTOR AEROPUERTO,26183,Nava
Nava,VENUSTIANO CARRANZA,26183,Nava
Nava,SAN RAMON,26090,Nava
Nava,PLAN DE AYALA,26183,Nava
Nava,LAS PRADERAS,26183,Nava
Nava,GRANJAS LAS VILLAS,26170,Nava
Nava,VENUSTIANO CARRANZA,26183,Nava
Nava,PLAN DE AYALA,26183,Nava
Nava,VENUSTIANO CARRANZA,26183,Nava
Nava,SAN JOAQUIN,26094,Nava
Nava,PROGRESO,26174,Nava
Nava,NAPOLEON GOMEZ SADA,26174,Nava
Nava,LUIS DONALDO COLOSIO,26175,Nava
Navojoa,SOP,85890,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,LOS ARCOS,85825,Navojoa
Navojoa,TETANCHOPO,85827,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,EL ALAMO,85800,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,VILLA DEL SOL,85830,Navojoa
Navojoa,HIDALGO,85840,Navojoa
Navojoa,INFONAVIT OBRERA CTM,85840,Navojoa
Navojoa,PRIVADA LA HERRADURA,85840,Navojoa
Navojoa,ROSALES,85850,Navojoa
Navojoa,ALLENDE,85850,Navojoa
Navojoa,MIRAVALLE,85850,Navojoa
Navojoa,ALLENDE,85850,Navojoa
Navojoa,JACARANDAS,85880,Navojoa
Navojoa,MOCUZARIT,85850,Navojoa
Navojoa,HIDALGO,85840,Navojoa
Navojoa,NOGALITOS,85840,Navojoa
Navojoa,HIDALGO,85840,Navojoa
Navojoa,NOGALITOS,85840,Navojoa
Navojoa,MODERNA,85840,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,HACIENDA REAL,85825,Navojoa
Navojoa,SAN IGNACIO COHUIRIMPO,85225,Navojoa
Navojoa,SIN NOMBRE,85820,Navojoa
Navojoa,SIN NOMBRE,85820,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,VILLA LOURDES,85820,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,MODERNA,85840,Navojoa
Navojoa,NOGALITOS,85840,Navojoa
Navojoa,AVIACION,85840,Navojoa
Navojoa,NOGALITOS,85840,Navojoa
Navojoa,FRANCISCO VILLA,85880,Navojoa
Navojoa,JACARANDAS,85880,Navojoa
Navojoa,SANTA CLARA,85880,Navojoa
Navojoa,16 DE JUNIO,85890,Navojoa
Navojoa,NUEVA GENERACION,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,SOP,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,TIERRA BLANCA,85820,Navojoa
Navojoa,AMPLIACION BELTRONES,85800,Navojoa
Navojoa,BELTRONES 2,85800,Navojoa
Navojoa,CENTRAL,85800,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,ITSON,85800,Navojoa
Navojoa,AMPLIACION BELTRONES,85800,Navojoa
Navojoa,BELTRONES,85800,Navojoa
Navojoa,BELTRONES 2,85800,Navojoa
Navojoa,BRISAS DEL VALLE,85800,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,ITSON,85800,Navojoa
Navojoa,BUGAMBILIAS,85800,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,EXPROPIACION PETROLERA,85800,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,LA JOYA,85800,Navojoa
Navojoa,LAURELES,85800,Navojoa
Navojoa,LOS GIRASOLES,85860,Navojoa
Navojoa,MAGISTERIAL,85800,Navojoa
Navojoa,VILLA DORADA,85800,Navojoa
Navojoa,FRACCIONAMIENTO RESIDENCIAL PALERMO,85870,Navojoa
Navojoa,JUAREZ,85870,Navojoa
Navojoa,LA MARQUEZA II,85990,Navojoa
Navojoa,SANTA BARBARA,85870,Navojoa
Navojoa,VILLA DE FATIMA,85870,Navojoa
Navojoa,LAS ARBOLEDAS,85890,Navojoa
Navojoa,PRIVADA DEL PEDREGAL,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,16 DE JUNIO,85890,Navojoa
Navojoa,INDEUR,85890,Navojoa
Navojoa,NIÑOS HEROES,85890,Navojoa
Navojoa,NUEVA 16 DE JUNIO,85890,Navojoa
Navojoa,NUEVA GENERACION,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,16 DE SEPTIEMBRE,85800,Navojoa
Navojoa,INFONAVIT SONORA,85890,Navojoa
Navojoa,NUEVA 16 DE JUNIO,85890,Navojoa
Navojoa,NUEVA GENERACION,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,SONORA PROGRESISTA,85890,Navojoa
Navojoa,VICENTE LOMBARDO TOLEDANO,85800,Navojoa
Navojoa,MINAS DE ARENA,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,16 DE JUNIO,85890,Navojoa
Navojoa,16 DE SEPTIEMBRE,85800,Navojoa
Navojoa,23 DE ABRIL,85890,Navojoa
Navojoa,ALMACENES,85890,Navojoa
Navojoa,ARMANDO LOPEZ NOGALES,85880,Navojoa
Navojoa,LA MARQUEZA I,85890,Navojoa
Navojoa,LA MARQUEZA I,85890,Navojoa
Navojoa,LA MARQUEZA II,85990,Navojoa
Navojoa,LAS TORRES,85890,Navojoa
Navojoa,MINAS DE ARENA,85890,Navojoa
Navojoa,MISION DEL SOL,85890,Navojoa
Navojoa,MISIONEROS,85890,Navojoa
Navojoa,REAL DEL ALAMO,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,TEPEYAC,85890,Navojoa
Navojoa,TETABOCA,85890,Navojoa
Navojoa,VALLE GRANDE,85895,Navojoa
Navojoa,VICENTE LOMBARDO TOLEDANO,85800,Navojoa
Navojoa,INFONAVIT SONORA,85890,Navojoa
Navojoa,JOSE ROSARIO RUELAS,85890,Navojoa
Navojoa,SONORA,85890,Navojoa
Navojoa,AMPLIACION BELTRONES,85800,Navojoa
Navojoa,BRISAS DEL VALLE,85800,Navojoa
Navojoa,FOVISSSTE,85800,Navojoa
Navojoa,FOVISSSTE - SON,85800,Navojoa
Navojoa,ETCHOHUAQUILA,85800,Navojoa
Navojoa,FUNDICION,85800,Navojoa
Navojoa,GABRIEL LEYVA SOLANO,85800,Navojoa
Navojoa,GUADALUPE DE JUAREZ,85800,Navojoa
Navojoa,SAN JOSE GUAYPARIN,85233,Navojoa
Navojoa,AGIABAMPO,85800,Navojoa
Navojoa,CAMOA,85237,Navojoa
Navojoa,SANTA MARIA DEL BUARAJE,85800,Navojoa
Navojoa,BUARAJE VIEJO,85800,Navojoa
Navojoa,EL SIFON,85800,Navojoa
Navojoa,JOAQUIN AMARO,85800,Navojoa
Navojoa,NATIVOS DE MUSUABAMPO,85800,Navojoa
Navojoa,BAHUISES,85230,Navojoa
Navojoa,PUEBLO MAYO,85236,Navojoa
Navojoa,BAHUISES,85230,Navojoa
Navojoa,CAPOHUISA,85800,Navojoa
Navojoa,LOMA DEL REFUGIO,85800,Navojoa
Navojoa,ROSALES,85239,Navojoa
Navojoa,EL JIJIRI,85235,Navojoa
Navojoa,TIERRA BLANCA,85235,Navojoa
Navojoa,TESIA,85223,Navojoa
Navojoa,EL CHIBUCU,85238,Navojoa
Navojoa,BUIYACUSI,85239,Navojoa
Navojoa,ROSALES,85239,Navojoa
Navojoa,RANCHO CAMARGO,85228,Navojoa
Navojoa,EL SIVIRAL,85800,Navojoa
Navojoa,LOS NACHUQUIS,85800,Navojoa
Navojoa,GUAYMITAS,85230,Navojoa
Navojoa,LA CUCHILLA,85220,Navojoa
Navojoa,BUENAVISTA,85800,Navojoa
Navojoa,PUEBLO NUEVO,85810,Navojoa
Navojoa,PUEBLO VIEJO,85220,Navojoa
Navojoa,TIERRAS DE CULTIVO,85840,Navojoa
Navojoa,LA HERRADURA FRACCIONAMIENTO,85845,Navojoa
Navojoa,PUEBLO VIEJO,85220,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navojoa,TIERRAS DE CULTIVO,85840,Navojoa
Navojoa,SAN IGNACIO COHUIRIMPO,85225,Navojoa
Navojoa,SAN IGNACIO COHUIRIMPO,85225,Navojoa
Navojoa,CHINOTAHUECA,85226,Navojoa
Navojoa,EL JOPO,85800,Navojoa
Navojoa,EL RECODO,85228,Navojoa
Navojoa,BUENAVISTA,85230,Navojoa
Navojoa,CINCO DE JUNIO,85800,Navojoa
Navojoa,COLEGIO DEL PACIFICO,85800,Navojoa
Navojoa,SAPOCHOPO,85225,Navojoa
Navojoa,SAPOMORA,85225,Navojoa
Navojoa,BATAYAQUI,85227,Navojoa
Navojoa,EL SANEAL,85223,Navojoa
Navojoa,CHIRAJOBAMPO,85224,Navojoa
Navojoa,FRANCISCO I MADERO,85223,Navojoa
Navojoa,LUIS ECHEVERRIA ALVAREZ,85223,Navojoa
Navojoa,BACABACHI,85223,Navojoa
Navojoa,LOS BUAYUMS,85223,Navojoa
Navojoa,SINAHUIZA,85224,Navojoa
Navojoa,CHOACALLE,85220,Navojoa
Navojoa,SAN JOSE MASIACA,85220,Navojoa
Navojoa,JOPOPACO,85220,Navojoa
Navojoa,MASIACA,85220,Navojoa
Navojoa,BENITO JUAREZ,85220,Navojoa
Navojoa,GUADALUPE VICTORIA,85800,Navojoa
Navojoa,VEINTIUNO DE MARZO,85800,Navojoa
Navojoa,AVIACION,85840,Navojoa
Navojoa,MOCUZARIT,85850,Navojoa
Navojoa,AEROPUERTO,85880,Navojoa
Navojoa,ARMANDO LOPEZ NOGALES,85880,Navojoa
Navojoa,FRANCISCO VILLA,85880,Navojoa
Navojoa,JACARANDAS,85880,Navojoa
Navojoa,JACARANDAS 2,85880,Navojoa
Navojoa,LA GUADALUPANA,85880,Navojoa
Navojoa,NUEVO SONORA,85880,Navojoa
Navojoa,TIERRA Y LIBERTAD,85880,Navojoa
Navojoa,CONSTITUCION,85820,Navojoa
Navojoa,DEPORTIVA,85860,Navojoa
Navojoa,REFORMA,85830,Navojoa
Navolato,SANTA ANITA,80379,Navolato
Navolato,LAS AMAPAS,80379,Navolato
Navolato,INFONAVIT PANTEON,80379,Navolato
Navolato,GUADALUPE,80379,Navolato
Navolato,ABC,80379,Navolato
Navolato,LAS AGUAMITAS,80330,Navolato
Navolato,LAS AGUAMITAS,80330,Navolato
Navolato,LAS AGUAMITAS,80330,Navolato
Navolato,HERIBERTO ZAZUETA,80370,Navolato
Navolato,ALFONSO G CALDERON,80370,Navolato
Navolato,ALFONSO G CALDERON,80370,Navolato
Navolato,EMBOTELLADORAS,80370,Navolato
Navolato,INFONAVIT COCA COLA,80370,Navolato
Navolato,JUAN ALDAMA,80329,Navolato
Navolato,JUAN ALDAMA,80329,Navolato
Navolato,RINCON DE NAVOLATO,80370,Navolato
Navolato,MANUEL AVILA CAMACHO (OBRERA),80370,Navolato
Navolato,LOS PINOS,80370,Navolato
Navolato,ANTONIO YAMAGUCHI,80370,Navolato
Navolato,SOLIDARIDAD,80370,Navolato
Navolato,SALVADOR ALVARADO,80370,Navolato
Navolato,RENATO VEGA,80370,Navolato
Navolato,PRODENSA,80370,Navolato
Navolato,LA VILLITA,80370,Navolato
Navolato,LA ARROCERA,80370,Navolato
Navolato,CHULA VISTA,80370,Navolato
Navolato,BELEM TORRES,80370,Navolato
Navolato,BACHOCO,80330,Navolato
Navolato,EL BLEDAL,80330,Navolato
Navolato,EL BLEDAL,80330,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,GRAL ANGEL FLORES,80349,Navolato
Navolato,COFRADIA DE SAN PEDRO,80376,Navolato
Navolato,COFRADIA DE SAN PEDRO,80376,Navolato
Navolato,JUAN ALDAMA,80329,Navolato
Navolato,JUAN ALDAMA,80329,Navolato
Navolato,AMALIA PLATA,80370,Navolato
Navolato,5 DE FEBRERO,80370,Navolato
Navolato,MANUEL AVILA CAMACHO (OBRERA),80370,Navolato
Navolato,ANTONIO YAMAGUCHI,80370,Navolato
Navolato,MANUEL AVILA CAMACHO (OBRERA),80370,Navolato
Navolato,MANUEL AVILA CAMACHO (OBRERA),80370,Navolato
Navolato,PUEBLO NUEVO NUMERO 2,80370,Navolato
Navolato,JARDIN,80370,Navolato
Navolato,LAS VEGAS,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,PUEBLO NUEVO NUMERO 2,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,LA TENERIA,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,SANTA MARIA,80370,Navolato
Navolato,LOS ALBAÑILES,80370,Navolato
Navolato,LOS AGUILARES,80370,Navolato
Navolato,COFRADIA DE NAVOLATO,80370,Navolato
Navolato,ANTONIO BONIFANT,80370,Navolato
Navolato,ALFONSO G CALDERON,80370,Navolato
Navolato,VALLE VERDE,80370,Navolato
Navolato,SANTA MARIA,80370,Navolato
Navolato,POPULAR,80370,Navolato
Navolato,EL BATEY,80370,Navolato
Navolato,ISSSTESIN LA ESPERANZA,80370,Navolato
Navolato,ALTATA,80329,Navolato
Navolato,ALTATA,80329,Navolato
Navolato,EL POTRERO,80330,Navolato
Navolato,EL VERGEL,80330,Navolato
Navolato,EL VERGEL,80330,Navolato
Navolato,EL VERGEL,80330,Navolato
Navolato,DAUTILLOS,80329,Navolato
Navolato,DAUTILLOS,80329,Navolato
Navolato,DAUTILLOS,80329,Navolato
Navolato,EL CASTILLO,80420,Navolato
Navolato,EL CASTILLO,80420,Navolato
Navolato,EL CASTILLO,80420,Navolato
Navolato,EL CASTILLO,80420,Navolato
Navolato,EL MOLINO,80420,Navolato
Navolato,EL MOLINO,80420,Navolato
Navolato,EL MOLINO,80420,Navolato
Navolato,EL CASTILLO,80420,Navolato
Navolato,NAYARIT,80370,Navolato
Navolato,AGUAPEPITO,80420,Navolato
Navolato,SATAYA,80420,Navolato
Navolato,SATAYA,80420,Navolato
Navolato,VILLA DEL REAL,80379,Navolato
Navolato,VICTOR GODOY,80379,Navolato
Navolato,TIERRA Y LIBERTAD (LAS CAÑITAS),80379,Navolato
Navolato,SANTA NATALIA,80379,Navolato
Navolato,SANTA ANITA,80379,Navolato
Navolato,PRIMAVERA,80379,Navolato
Navolato,SECCIONES HERMANAS CTM,80370,Navolato
Navolato,PRADERAS DEL SOL,80379,Navolato
Navolato,MANUEL GOMEZ MORIN,80379,Navolato
Navolato,LIBERACION 89,80379,Navolato
Navolato,INFONAVIT JOSE MARIA MARTINEZ,80370,Navolato
Navolato,BACHIMETO,80330,Navolato
Navolato,BACHIMETO,80330,Navolato
Navolato,CONVENCION DE AGUASCALIENTES,80372,Navolato
Navolato,COLONIA MICHOACANA,80370,Navolato
Navolato,COLONIA MICHOACANA,80370,Navolato
Navolato,BALBUENA,80376,Navolato
Navolato,BALBUENA,80376,Navolato
Navolato,LO DE JESUS,80321,Navolato
Navolato,COLONIA MICHOACANA,80379,Navolato
Navolato,COLONIA MICHOACANA,80379,Navolato
Navolato,VILLAMOROS,80330,Navolato
Navolato,EL POTRERO,80330,Navolato
Navolato,EL POTRERO,80330,Navolato
Navolato,AGUAPEPITO,80420,Navolato
Navolato,CENTRO,80370,Navolato
Navolato,CENTRO,80370,Navolato
Navolato,EJIDAL,80370,Navolato
Navolato,CENTRO,80370,Navolato
